movie_id,movie_name,year,genre,overview,director,cast
tt8107464,amar akbar anthony,2018.0,"Action, Comedy, Crime",A man suffering from Dissociative Identity Disorder has to take revenge against four businessmen for the murder of his family while his past confronts him in the form of his childhood love.,Sreenu Vaitla,"Ravi Teja, Ileana D'Cruz, Vikramjeet Virk, Abhimanyu Singh"
tt0405024,hum kaun hai?,2004.0,"Horror, Drama, Mystery",Sandra Williams lives in an isolated house with her kids Sarah and David.While her husband Frank being a army man is away from the house in the war zone. Sandra writes a letter to ...                See full summary »,Ravi Sharma Shankar,"Amitabh Bachchan, Dimple Kapadia, Dharmendra, Moushumi Chatterjee"
tt28229250,anolb,2012.0,Sci-Fi,Add a Plot,Shubham Mahadev,Ravish Rajora
tt0168516,biwi ho to aisi,1988.0,"Comedy, Drama","Family drama that revolves around the lead pair, a married couple played by Rekha and Farooq Shaikh. It's about how the character Shalu overcomes all of the obstacles in her married life to...                See full summary »",J.K. Bihari,"Rekha, Farooq Shaikh, Bindu Desai, Govardhan Asrani"
tt5313980,tere bin laden: dead or alive,2016.0,Comedy,A Bollywood director is hired by an American talent agent to make a film on Osama bin Laden. The plan to use an Osama doppelganger in order to prove his death boomerangs when a Taliban arms dealer hijacks their idea to prove he's alive.,"Abhishek Sharma, Deepak Chandra","Maniesh Paul, Pradhuman Singh, Sikandar Kher, Parthaa Akerkar"
tt0242840,sampoorna ramayana,1961.0,"Drama, Adventure, Action","This is the story of Lord Ram and his years spent in exile with his wife and brother, and also chronicles the end of the demon king Ravan and his family.",Babubhai Mistry,"Mahipal, Anita Guha, Sulochana Latkar, Lalita Pawar"
tt0118957,deewana mastana,1997.0,"Comedy, Romance",Chaos ensues when a small time crook and a mental patient tries to win heart of a beautiful woman with comical outcomes.,David Dhawan,"Anil Kapoor, Govinda, Juhi Chawla, Johny Lever"
tt24216816,shadyantra,2022.0,Thriller,"It's a story about greed, ambition, self-preservation, and revenge, and it stars Chandan Roy Sanyal and Kunaal Roy Kapur in key roles.",Ganesh Yadav,"Hina Khan, Chandan Roy Sanyal, Kunaal Roy Kapur, Shruti Bapna"
tt0176105,roti,1974.0,"Drama, Romance, Thriller","Mangal Singh (Rajesh Khanna) has been a career criminal, whose criminal career began to steal food and to keep from starving, and thence got him in deeper and deeper in the criminal world. ...                See full summary »",Manmohan Desai,"Rajesh Khanna, Mumtaz Askari, Nirupa Roy, Sujit Kumar"
tt0070935,yaadon ki baaraat,1973.0,"Action, Drama, Musical","Three brothers are separated after their parents' murder. Years later, their only hope of avenging their parents and reuniting as a family lies in the song they learned as children.",Nasir Hussain,"Dharmendra, Zeenat Aman, Vijay Arora, Imtiaz Khan"
tt9735672,eiga doraemon: nobita no getsumen tansaki,2019.0,"Animation, Action, Adventure","Nobita saw a moon turned yellow last night and told his class about it but they think it's funny. Doraemon gives him the ""History Explorers Club Badge"" and discovers there's life on the moon. Until a new student changed him forever.","Jeong-beom Lee, Shinnosuke Yakuwa","Wasabi Mizuta, Megumi Ohara, Yumi Kakazu, Subaru Kimura"
tt7613166,dhh,2017.0,"Drama, Family","Dhh is a heartwarming story of 3 friends (Gungun, Bajrang and Vakil) who think they are failure until The Magician comes in. All Three believe that only This Magician can help them out.",Manish Saini,"Naseeruddin Shah, Kahaan, Karan Patel, Kuldeep Sodha"
tt0073224,kaala sona,1975.0,"Action, Thriller","Multi-millionaire businessman, Rakesh gets word from his servant, Ramdas that his father has been killed several years ago by a bandit named Poppy Singh and that Poppy Singh is still alive ...                See full summary »",Ravikant Nagaich,"Feroz Khan, Parveen Babi, Prem Chopra, Farida Jalal"
tt0255112,dhaai akshar prem ke,2000.0,"Drama, Romance","Karan Khanna is an orphan and a captain in the Rajputana Armed Forces. He's madly in love with beautiful model Nisha, with whom he plans to tie the knot during his next leave. On the way to...                See full summary »",Raj Kanwar,"Abhishek Bachchan, Aishwarya Rai Bachchan, Amrish Puri, Anupam Kher"
tt0497573,sandai kozhi,2005.0,Action,"Balu, on a visit to his friend's hometown, falls for the latter's sister, Hema. When he learns that this area is ruled by a local goon, Kaasi, Balu teaches him a lesson. Now, Kaasi is seeking revenge.",N. Linguswamy,"Vishal, Meera Jasmine, Raj Kiran, Lal"
tt26787644,maama mascheendra,2023.0,"Action, Drama",Add a Plot,Harsha Vardhan,"Eesha Rebba, Ajay, Sudheer Babu Posani, Mirnalini Ravi"
tt7559180,99 songs,2019.0,"Musical, Romance","Challenged to compose 100 songs before he can marry the girl he loves, a tortured but passionate singer-songwriter embarks on a poignant musical journey.",Vishwesh Krishnamoorthy,"Ehan Bhat, Edilsy Vargas, Tenzing Dalha, Lisa Ray"
tt0444767,a sublime love story: barsaat,2005.0,"Drama, Romance","Arav is an ambitious young Indian whose dream is to design cars. He travels to the United States seeking greener pastures, where he meets the beautiful Anna. Anna instantly goes head over ...                See full summary »",Suneel Darshan,"Bobby Deol, Priyanka Chopra Jonas, Bipasha Basu, Mahesh Thakur"
tt9390222,72 hours: martyr who never died,2019.0,"Action, Biography, Drama","The story is based on the life of Rifleman Jaswant Singh Rawat. 55 years ago during 1962 Indo-China war , when the destiny of war was pre decided, there stood a brave soldier from 4th ...                See full summary »",Avinash Dhyani,"Avinash Dhyani, Prashil Rawat, Mukesh Tiwari, Yeshi Dema"
tt0112876,diya aur toofan,1995.0,"Action, Drama, Thriller",Dr. Vijay performs a ground breaking surgical operation when he transplants the brain of a slain police officer on the brain-dead body of his to-be bride in order to avenge the death of the police officer.,K. Bapaiah,"Mithun Chakraborty, Madhoo, Maya Alagh, Vijay Arora"
tt17507072,silsila sidnaaz ka,2021.0,Romance,"Will have unseen footage from the Bigg Boss house that will be all about friendship, love and romance. It will narrate the good and bad times of Shehnaz and Sidharth as a couple.",K. Bapaiah,"Mithun Chakraborty, Madhoo, Maya Alagh, Vijay Arora"
tt2882200,sheela meri jaan,1990.0,Thriller,Add a Plot,K. Bapaiah,"Mithun Chakraborty, Madhoo, Maya Alagh, Vijay Arora"
tt2215163,issaq,2013.0,"Drama, Romance","A contemporary adaptation of Romeo and Juliet set in the backdrop of Varanasi in the UP heartland, complete with naxalism, sand mining mafia and of course the timeless love story.",Manish Tiwary,"Prateik Patil Babbar, Amyra Dastur, Ravi Kishan, Prashant Narayanan"
tt1105709,8 x 10 tasveer,2009.0,"Action, Crime, Drama",A forest ranger with the ability to visit the past by looking at photographs attempts to solve the mystery behind his father's sudden death.,Nagesh Kukunoor,"Akshay Kumar, Ayesha Takia, Jaaved Jaaferi, Girish Karnad"
tt0259854,andhera,1975.0,"Crime, Drama, Thriller",Deepak drives a car and tries to chase Asha seeing his driving her brother Ranjeet offers him to work with him as a driver.Asha and Deepak fall in love Ranjeet and his partners tell him to ...                See full summary »,"Shyam Ramsay, Tulsi Ramsay","Sameer Khan, Vani Ganpati, Imtiaz Khan, Dulari"
tt0306855,style,2001.0,"Comedy, Musical, Mystery","In an attempt to woo the rich women, two prankster-loving men becomes prime suspects of a murder of a woman.",N. Chandra,"Sharman Joshi, Sahil Khan, Riya Sen, Shilpi Sharma"
tt2716060,jawani ki kahani,1986.0,Drama,Add a Plot,K.R. Rangan,"Abhilasha, Vijay Arora, Ramesh Deo, Seema Deo"
tt28134270,monster,2012.0,Thriller,Add a Plot,Keshhav Panneriy,"Amarjeet Singh, Hannah Panneriy"
tt0295682,the warrior,2001.0,"Adventure, Drama","In feudal India, a warrior (Khan) who renounces his role as the longitme enforcer to a local lord becomes the prey in a murderous hunt through the Himalayan mountains.",Asif Kapadia,"Irrfan Khan, Puru Chibber, Aino Annuddin, Manoj Mishra"
tt1020978,naqaab,2007.0,"Crime, Drama, Romance","Sophia is engaged to millionaire Karan, who is completely in love with her. She, however, finds true love in Vicky and gets into a relationship that causes problems between her and Karan.","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Bobby Deol, Akshaye Khanna, Urvashi Sharma, Vikas Kalantri"
tt5742874,sarkar 3,2017.0,"Action, Crime, Drama","The third film in Ram Gopal Varma's Sarkar trilogy, which chronicles the exploits of a powerful political figure.",Ram Gopal Varma,"Amitabh Bachchan, Yami Gautam, Manoj Bajpayee, Abhishek Bachchan"
tt0322653,mere yaar ki shaadi hai,2002.0,"Comedy, Drama, Romance",Sanjay wakes up to the truth that he loves his best friend Sanjana reluctantly but surely and sets off on a noble mission - to break her wedding.,Sanjay Gadhvi,"Uday Chopra, Jimmy Shergill, Bipasha Basu, Tanaaz Currim Irani"
tt28549549,pyaar hai toh hai,2023.0, ,Add a Plot,"Pradeep R.K. Chaudhary, Pradeep R.K. Chaudhary","Karan Hariharan, Paanie Kashyap, Rohit Choudhury, Shiv Prateek"
tt8060624,nawabzaade,2018.0,"Comedy, Romance","Three best friends fall in love with a simple, stay-at-home girl from their neighbourhood. As they all go out of their way to win her love, they are pitted against each other in their efforts.",Jayesh Pradhan,"Dharmesh Yelande, Punit Pathak, Raghav Juyal, Isha Rikhi"
tt4807830,lipstick under my burkha,2016.0,"Comedy, Drama","In order to be independent and break free from the conservative society, four women sets on a journey to discover freedom and happiness.",Alankrita Shrivastava,"Aahana Kumra, Ratna Pathak Shah, Konkona Sen Sharma, Plabita Borthakur"
tt2246724,ghanchakkar,2013.0,"Comedy, Crime, Thriller",A safe cracker claims he has lost his memory when two criminals come calling for their cut of the bank heist loot.,Raj Kumar Gupta,"Emraan Hashmi, Vidya Balan, Namit Das, Rajesh Sharma"
tt0442855,vaada,2005.0,"Crime, Drama, Mystery",A blind husband. An obsessed lover. And the missing body of a murdered wife...?,Satish Kaushik,"Arjun Rampal, Zayed Khan, Ameesha Patel, Alok Nath"
tt11203296,khiladi 1080,2025.0,Action,"Four identical brothers Raghupati, Raghav, Raja, and Ram, all embark on an action adventure as they unwittingly get entangled in a dangerous criminal conspiracy that puts their lives and their loved ones at stake.with no regard.",Kabir Sadanand,"Rakul Preet Singh, Sonakshi Sinha, Huma Qureshi, Shehnaaz Gill"
tt0084324,meri jung,1985.0,"Action, Drama",Two top lawyers battle against each other while the whole city witnesses the battle.,Subhash Ghai,"Anil Kapoor, Girish Karnad, Nutan, Amrish Puri"
tt0392360,love,1991.0,"Drama, Musical, Romance","Prithvi and Maggie fall in love and decide to get married, but Maggie's mother objects looking at Prithvi's past.",Suresh Krishna,"Salman Khan, Arun Bakshi, Rita Bhaduri, Sunil Dhawan"
tt0437182,family: ties of blood,2006.0,"Action, Crime, Drama",A slacker abducts the family of a crime kingpin to avenge the death of his brother.,Rajkumar Santoshi,"Amitabh Bachchan, Akshay Kumar, Bhoomika Chawla, Aryeman Ramsay"
tt0486615,london dreams,2009.0,"Drama, Music","The story revolves around two childhood friends Arjun and Munnu who find a way to get from a small village in India to Wembley as Rock stars, having overcome their personalities.",Vipul Amrutlal Shah,"Salman Khan, Ajay Devgn, Om Puri, Aditya Roy Kapoor"
tt0488976,c u at 9,2005.0,"Drama, Horror, Mystery",A film producer named Romeo falls in love with a mysterious woman named Juliet.,Marion Rodrigues,"Isaiah, Malavika Nair, Kanksha, Marion Rodrigues"
tt0103763,balwaan,1992.0,"Action, Adventure",Arjun Singh lives with his mother and sister; he takes it upon himself to fight injustice. This gets notice by the police commissioner who decides to enlist Arjun into the police force and ...                See full summary »,Deepak Anand,"Suniel Shetty, Divya Bharti, Danny Denzongpa, Avtar Gill"
tt12403994,aashiqui 3,2012.0,"Drama, Music, Romance",Plot unknown.,Anurag Basu,Kartik Aaryan
tt0395802,veergati,1995.0,"Action, Drama","A gangster and his flunkies abduct and kill a man's daughter. Soon, the man's adopted son sets out to avenge her death.",K.K. Singh,"Salman Khan, Atul Agnihotri, Sudesh Berry, Pooja Dadwal"
tt12788586,perversion,2020.0,Drama,Perversion is story of Family where every member has different perversions.,Sandeep Patra,"Adiya, Natasha, Sneha, Tanisha"
tt0459605,eklavya,2007.0,"Action, Drama, Mystery","As the kingdom of Devigarh comes apart at the seams, an aging bodyguard attempts to protect the Royal Family, as well as keep its darkest secrets from ever coming to light.",Vidhu Vinod Chopra,"Amitabh Bachchan, Saif Ali Khan, Sanjay Dutt, Vidya Balan"
tt0071730,kunwara baap,1974.0,"Comedy, Drama",A poor rickshaw-puller adopts an abandoned child and brings him up as his son but tragedy strikes when the boy becomes crippled as a result of polio infection.,Mehmood,"Mehmood, Bharathi, Aachi Manorama, Bhushan Tiwari"
tt2726810,junglee tarzan,2001.0,Action,A group of hunters come into a dense forest to recover a hidden treasure. Dacoit Aiappan captures this forest and is also searching for those valuable treasures. A jungle lady Bela confronts and restrains them from doing further wrong.,Kishan Shah,"Vijay Saxena, Nisha Kamat, Joginder Shelly, Jr. Shah Rukh Khan"
tt0082796,naram garam,1981.0,"Comedy, Drama",An impoverished employee tries to prevent his superiors and employers from marrying his sweetheart.,Hrishikesh Mukherjee,"Amol Palekar, Swaroop Sampat, Utpal Dutt, A.K. Hangal"
tt8175968,high jack,2018.0,Comedy,Four angry employees hijack a Goa to Delhi plane to settle their dues and take revenge against their employer. Things take a turn when the passengers accidentally consume drinks laced with drugs.,Akarsh Khurana,"Sumeet Vyas, Mantra Mugdh, Sonnalli Seygall, Boloram Das"
tt0099080,baaghi: a rebel for love,1990.0,"Action, Drama, Romance","A saga of love as a man turns rebellious and goes against his family and society to protect his love, a prostitute from evil.",Deepak S. Shivdasani,"Salman Khan, Nagma, Shakti Kapoor, Kiran Kumar"
tt3398048,tevar,2015.0,"Action, Drama, Romance","Caught in the middle of a lethal unrequited love, an athlete protects a young woman from an unwanted marriage.",Amit Ravindernath Sharma,"Arjun Kapoor, Sonakshi Sinha, Manoj Bajpayee, Deepti Naval"
tt9176102,tuesdays and fridays,2021.0,"Comedy, Musical, Romance","To avoid the burden of commitment, a young lawyer and a writer agree to be romantic partners only two days a week. That won't get complicated - right?",Taranveer Singh,"Anmol Dhillon, Jhataleka Malhotra, Niki Walia, Zoa Morani"
